id,score,mae_cursor_position,down_time_max,down_time_mean,down_time_std,action_time_mean,action_time_std,word_count_max,word_count_mean,word_count_std,activity_input,activity_movefrom,activity_nonproduction,activity_paste,activity_removecut,activity_replace,down_event_alphanumeric,down_event_control_keys,down_event_special_character,down_event_unknown,text_change_many_q,text_change_nochange,text_change_not_q,text_change_single_q,text_change_replacements
1972e933,3.0,645.6749928222796,1830483,942663.0556991099,564547.4271326822,86.70284237726098,70.51213623254587,357,176.56330749354007,103.39862912574132,0.7120298593166811,0.0,0.13551536032156186,0.0,0.1518805627332759,0.0005742176284811944,0.5489520528280218,0.4280792420327304,0.022968705139247775,0.0,0.0,0.13551536032156186,0.19810508182601205,0.6658053402239449,0.0005742176284811944
1986a3d4,2.0,185.9412148922273,1811887,807444.0372305682,462082.9694515999,126.25930764206402,208.66812010842878,219,120.07576747224037,72.58592028875509,0.8053559764859569,0.0,0.13520574787720444,0.0,0.05878510777269758,0.0006531678641410843,0.6244284781188766,0.36708033964728937,0.008491182233834096,0.0,0.0006531678641410843,0.13520574787720444,0.18811234487263226,0.6753755715218811,0.0006531678641410843
19950714,4.5,507.46076037670036,1685910,476669.01953261247,265643.23808614066,88.22288106034182,76.0876394896911,338,170.2134635507499,104.5319467895754,0.7868852459016393,0.0,0.049877921171956746,0.0013951866062085804,0.16184164632019532,0.0,0.6257411928845483,0.3564701778862923,0.0177886292291594,0.0,0.0027903732124171608,0.049877921171956746,0.19148936170212766,0.7558423439134985,0.0
19a76260,3.5,254.56909547738692,1592290,870804.7102177554,418349.08548357536,121.82077051926298,44.39305950965385,344,170.54020100502512,101.75966070397024,0.8789782244556114,0.0,0.015912897822445562,0.0,0.10510887772194305,0.0,0.6855108877721943,0.29229480737018426,0.02219430485762144,0.0,0.0,0.015912897822445562,0.211892797319933,0.7721943048576214,0.0
19baa1dd,3.5,491.50461893764435,1850843,905186.4722863742,518493.54689309944,105.1481909160893,48.63722333997973,264,136.32217090069284,83.85466400721448,0.7794457274826789,0.0,0.03348729792147806,0.0,0.18668206312548113,0.00038491147036181676,0.6193225558121632,0.36566589684372597,0.015011547344110854,0.0,0.0007698229407236335,0.03348729792147806,0.19822940723633564,0.7671285604311009,0.00038491147036181676
19fbc46b,5.5,967.9558996012198,1796544,596863.4473375557,306838.52514558437,204.6380483227774,6854.329446802218,441,209.75299085151303,132.62535741413586,0.8381421534130894,0.0,0.03471733520994605,0.0002345765892563922,0.12479474548440066,0.00211118930330753,0.6912972085385879,0.28993666432090076,0.018766127140511377,0.0,0.0009383063570255688,0.03471733520994605,0.16772226131832044,0.7945109078114004,0.00211118930330753
1a07f6cb,4.0,700.2410947876837,1809365,496223.87925135845,319755.73374884273,66.08895149929563,25.602493192982628,604,293.8474542161401,188.16780291859826,0.9015898571141074,0.0,0.02938216945059368,0.0,0.06902797343529886,0.0,0.7333467498490642,0.2414972831555645,0.0251559669953713,0.0,0.0002012477359629704,0.02938216945059368,0.1795129804789696,0.7909036023344738,0.0
1a14d0f0,2.0,469.4721074380165,1798171,972440.997245179,445115.23304216296,96.39566115702479,54.34682255713477,222,125.7396694214876,74.09588984693393,0.678374655647383,0.0,0.11639118457300275,0.0,0.20523415977961432,0.0,0.5709366391184573,0.4190771349862259,0.009986225895316805,0.0,0.0,0.11639118457300275,0.1322314049586777,0.7513774104683195,0.0
1a1ca818,5.0,347.2018795683954,1789869,638611.1127741038,288467.7576765519,110.34041072050123,44.61435292457581,423,209.42116254785938,120.43962586942575,0.91228680821441,0.0,0.02018795683954055,0.0,0.06752523494604942,0.0,0.7344239470936303,0.24782457361642882,0.01775147928994083,0.0,0.0003480682213713888,0.02018795683954055,0.18900104420466413,0.790462930734424,0.0
1a2a5718,4.0,485.0832616549114,1849130,1004328.8358850852,490765.7663712739,146.85515224496817,50.524727747262624,869,432.88130053328746,253.52493768688961,0.9059005676931017,0.0,0.01875107517632892,0.0,0.07500430070531568,0.0003440564252537416,0.7238947187338723,0.2568381214519181,0.01926715981420953,0.0,0.0,0.01875107517632892,0.19714433167039394,0.7837605367280234,0.0003440564252537416
1a6a67b1,3.5,98.87240184757506,1863799,925910.2251732101,549074.9279859306,62.229214780600465,62.28931213736886,221,92.63452655889145,70.53251953220459,0.7592378752886836,0.0,0.1997690531177829,0.0,0.040993071593533485,0.0,0.6016166281755196,0.3816397228637413,0.01674364896073903,0.0,0.0005773672055427252,0.1997690531177829,0.16628175519630484,0.6333718244803695,0.0
1a7861e7,3.0,1819.9645846748228,1859880,663612.285683623,506092.1259949765,72.493668169135,60.8746160918522,186,57.92165700794162,58.64250148869715,0.5932603562996351,0.0,0.10345567718394505,0.0,0.3026400515132003,0.000643915003219575,0.5011805108392359,0.48722901910281174,0.01159047005795235,0.0,0.0,0.10345567718394505,0.13801244902339557,0.7578879587894398,0.000643915003219575
1a7d6b4f,3.0,488.63893016344724,1858016,849947.0516344726,526754.3064583153,101.02711738484398,53.7618965097505,204,116.15936106983655,70.01664778970462,0.8592124814264487,0.0,0.005943536404160475,0.0003714710252600297,0.13447251114413075,0.0,0.35066864784546803,0.6415304606240714,0.007800891530460624,0.0,0.0,0.005943536404160475,0.6207280832095097,0.37332838038632987,0.0
1a8cbd7f,5.5,1823.9586437749704,1799776,850140.7368534715,496195.33987331425,55.93791167260555,78.04307755693968,1326,656.7040276428031,385.17228280978253,0.9233344131303315,0.0,0.015549076773566569,0.0,0.061008530396285496,0.00010797969981643452,0.7513227513227513,0.23064463880790412,0.018032609869344563,0.0,0.0,0.015549076773566569,0.1830255911888565,0.8013173523377605,0.00010797969981643452
1a926362,3.0,523.718118466899,1801567,850666.481881533,498806.7683487548,91.12822299651567,77.59852531257079,246,116.94250871080139,72.21730866105807,0.6979094076655052,0.0,0.09198606271777003,0.0,0.2094076655052265,0.0006968641114982578,0.5630662020905923,0.424390243902439,0.012543554006968641,0.0,0.0,0.09198606271777003,0.17979094076655053,0.7275261324041812,0.0006968641114982578
1a97368f,4.5,745.9918533604888,1776325,657727.7942973523,393675.1005183149,135.04709775967413,47.38298222528703,512,258.5552443991853,146.65898770204268,0.8727087576374746,0.0,0.02774949083503055,0.0,0.09903258655804481,0.0005091649694501018,0.7057026476578412,0.2830957230142566,0.01120162932790224,0.0,0.0,0.02774949083503055,0.18609979633401222,0.7856415478615071,0.0005091649694501018
1a99ca29,4.5,1122.4745222929937,1755378,907439.8580812102,465945.6130118678,108.20143312101911,60.516405604914674,483,241.48984872611464,132.82338371182232,0.7247213375796179,0.0,0.11484872611464968,0.0,0.1604299363057325,0.0,0.5879777070063694,0.3953025477707006,0.016719745222929936,0.0,0.0,0.11484872611464968,0.16480891719745222,0.7203423566878981,0.0
1a9e8903,4.5,292.838221673356,1345660,513790.4810126582,277360.1604281822,108.95245446125347,35.63767758448232,454,230.02346403210868,129.2881950292214,0.9404137079345477,0.0,0.015745600493979623,0.0,0.043840691571472676,0.0,0.7718431614695894,0.21117628897807966,0.016980549552330967,0.0,0.0,0.015745600493979623,0.17845013893176906,0.8058042605742514,0.0
1ab08776,2.5,570.4793286942285,1796042,683260.2423250102,369884.9538919075,135.19893573475235,55.68579704300611,226,117.26852230863692,64.19382839621576,0.7564469914040115,0.0,0.018010642652476462,0.0,0.22554236594351207,0.0,0.5943512075317233,0.3962341383544822,0.009414654113794515,0.0,0.0,0.018010642652476462,0.2075317232910356,0.7744576340564879,0.0
1abc20b4,4.0,493.11972413793103,1773607,854863.5219310345,474270.3879384057,73.19834482758621,79.17400638115305,424,207.54344827586206,115.34031540320771,0.8609655172413793,0.0,0.021241379310344827,0.0,0.11613793103448276,0.0016551724137931034,0.7001379310344827,0.28220689655172415,0.017655172413793104,0.0,0.0,0.021241379310344827,0.18813793103448276,0.7889655172413793,0.0016551724137931034
1acb2b61,5.0,628.2423974018305,1721136,677062.3944493652,413890.52610422735,64.41334514319456,37.53684276699644,479,246.2955417773841,141.4643620501858,0.8883968113374667,0.0,0.030115146147032774,0.0,0.08030705639208739,0.00118098612341305,0.704162976085031,0.26690286389134926,0.02893416002361972,0.0,0.0,0.030115146147032774,0.19781517567168586,0.7708886920578684,0.00118098612341305
1acc5907,3.5,155.17538896746817,1841849,698207.7185289958,350230.3547232178,122.12871287128714,120.08054266644923,282,141.6963696369637,83.37630783689309,0.8453559641678453,0.0,0.09712399811409712,0.0,0.05752003771805752,0.0,0.6845827439886846,0.30221593587930223,0.013201320132013201,0.0,0.0,0.09712399811409712,0.17303158887317302,0.7298444130127298,0.0
1af8f766,4.5,681.2595573440644,1798559,833053.3790241448,450756.2203329357,101.02213279678068,58.08055575282447,450,236.47635814889335,126.67387511200103,0.8138832997987927,0.0,0.0482897384305835,0.0,0.13782696177062373,0.0,0.6571931589537223,0.3262072434607646,0.01659959758551308,0.0,0.001006036217303823,0.0482897384305835,0.18259557344064387,0.7681086519114688,0.0
1b170ded,4.0,1331.4484711211778,1751811,763730.9582861457,439440.6107455843,102.74348810872027,185.69246511122216,482,256.3901472253681,161.41211065718866,0.7480181200453001,0.0,0.028690071725179313,0.0,0.22329180822952058,0.0,0.608154020385051,0.379199697999245,0.012646281615704039,0.0,0.0007550018875047187,0.028690071725179313,0.17648169120422802,0.7940732351830879,0.0
1b192ac5,2.5,291.53040935672516,1800855,359040.0391812865,263159.1012012125,96.66608187134503,43.77645706922126,214,117.45263157894736,67.66700581902035,0.8157894736842105,0.0,0.07017543859649122,0.0,0.11403508771929824,0.0,0.6450292397660818,0.3350877192982456,0.019883040935672516,0.0,0.0005847953216374269,0.07017543859649122,0.19883040935672514,0.7304093567251462,0.0
1b1beabd,3.5,148.69336521219367,1795230,766232.7423789599,446950.3419398878,140.5803945008966,53.650915331175746,223,110.63239689181111,65.51367202760764,0.8834429169157203,0.0,0.052002390914524806,0.0,0.06455469216975493,0.0,0.7112970711297071,0.2659892408846384,0.022713687985654513,0.0,0.001195457262402869,0.052002390914524806,0.18469814704124327,0.762104004781829,0.0
1b22c07e,4.5,753.7559756627553,1817226,677139.982398957,422426.0419544828,117.06931768796176,48.266000457738194,607,312.88526727509776,178.8872749040818,0.8459365493263798,0.0,0.08192090395480225,0.0,0.07170795306388526,0.000434593654932638,0.6807909604519774,0.30291177748804865,0.016297262059973925,0.0,0.0,0.08192090395480225,0.18166014776184267,0.7359843546284224,0.000434593654932638
1b2f3b8b,4.0,2126.2391401302293,1947944,856867.3157613059,441205.3888203288,61.33993399339934,93.53267472383506,478,357.5463384176255,132.08688740038255,0.4004103113014004,0.0,0.5441084649005441,0.0,0.05334046918205334,0.0021407546160021407,0.32423512621532424,0.6631879404156632,0.012576933369012578,0.0,0.002586745161002587,0.5441084649005441,0.0891981090000892,0.36196592632236196,0.0021407546160021407
1b5a2340,4.0,95.89060092449922,1799245,336531.7842835131,238746.04879402544,138.27324088341038,39.77975487827644,292,155.0241397021058,86.79498787702234,0.9378531073446328,0.0,0.015921931176168466,0.0,0.046224961479198766,0.0,0.7421674370826913,0.241397021058038,0.016435541859270673,0.0,0.0,0.015921931176168466,0.20441705187467898,0.7796610169491526,0.0
1b6ef74e,2.0,336.847646773411,1808121,829398.7612809315,493386.28318559536,95.79475982532752,105.6908024385285,230,121.17806889859291,65.2154965826487,0.8117418728772441,0.0,0.029597282872392043,0.0,0.15574963609898107,0.002911208151382824,0.6550218340611353,0.33381853469189715,0.011159631246967491,0.0,0.001455604075691412,0.029597282872392043,0.1926249393498302,0.7734109655507035,0.002911208151382824
1b74bce8,5.0,581.780487804878,1798183,737688.941619097,440615.24054130295,87.8523611831863,63.85513751006717,614,318.1595744680851,183.46728370307724,0.9276076803321225,0.0,0.02075765438505449,0.0,0.05163466528282304,0.0,0.7355993772703684,0.24649714582252205,0.017903476907109497,0.0,0.0,0.02075765438505449,0.203425012973534,0.7758173326414115,0.0
1b83a657,1.5,376.1840633737186,1862462,890086.9347623485,475854.53650700767,81.34389561975769,48.556871733628,255,137.71994408201306,79.22757839165432,0.8159366262814539,0.0,0.05032618825722274,0.0,0.1337371854613234,0.0,0.6565703634669152,0.3275862068965517,0.015843429636533086,0.0,0.0,0.05032618825722274,0.18452935694315004,0.7651444547996272,0.0
1b8d8f77,3.5,117.42709410548086,1830906,1012618.7538779731,456280.6753533359,85.14529472595656,32.51961223028144,232,111.96277145811789,66.68865557175698,0.8857290589451913,0.0,0.05687693898655636,0.0,0.05739400206825233,0.0,0.687693898655636,0.2890382626680455,0.02326783867631851,0.0,0.0,0.05687693898655636,0.2078593588417787,0.7352637021716649,0.0
1b8f6a12,5.5,148.4429889848169,1859441,1007711.541827925,464514.7360086411,174.14498362607918,67.39148600701787,487,250.15957130098244,144.32584699256012,0.9234891336707354,0.0,0.027686811551056862,0.0,0.048526347127121165,0.00029770765108663293,0.7275974992557309,0.24799047335516522,0.0244120273891039,0.0,0.0,0.027686811551056862,0.20839535576064305,0.7636201250372134,0.00029770765108663293
1b909812,2.0,90.82553659878921,1604905,429750.06549257017,242734.52791701123,119.91414419372592,39.76787414671296,291,144.94826637314253,85.76703391338097,0.9157952669235003,0.0,0.04567969179966978,0.0,0.03852504127682994,0.0,0.7231700605393506,0.26031920748486514,0.01651073197578426,0.0,0.0,0.04567969179966978,0.20913593835993396,0.7451843698403963,0.0
1ba0622f,5.0,826.3661768248614,1805051,774179.5044567575,497304.4622784218,70.8260660081908,42.718869225078706,603,313.9347145266201,172.5127935242801,0.8927969164056854,0.0,0.040713081185256565,0.0,0.06649000240905806,0.0,0.7087448807516261,0.27415080703444955,0.017104312213924354,0.0,0.0002409058058299205,0.040713081185256565,0.199951818838834,0.7590941941700795,0.0
1bc286cd,3.5,408.9753355096119,1793058,441873.2636924193,302317.24558826245,71.30214000725427,86.88542268637283,323,173.71091766412766,103.13681537429245,0.8596300326441785,0.0,0.05259339862169024,0.0,0.08306129851287632,0.004715270221254987,0.7043888284367066,0.28545520493289805,0.010155966630395358,0.0,0.0007254261878853826,0.05259339862169024,0.17337685890460647,0.7685890460645629,0.004715270221254986
1c08fe1a,1.5,101.10102604577743,1829046,1268905.503551697,365946.62781956914,68.81294396211523,26.60017383032177,162,82.16969218626677,46.21334648677883,0.8910812943962115,0.0,0.03472770323599053,0.0,0.07419100236779795,0.0,0.7040252565114443,0.27545382794001577,0.020520915548539857,0.0,0.0,0.03472770323599053,0.19889502762430938,0.7663772691397001,0.0
1c1f46a8,4.0,783.0352837400765,1710020,773717.7368421053,437032.058581541,109.33960599823581,61.51739293764585,335,177.4098794472214,98.96567828716378,0.7330197000882094,0.0,0.03381358423992943,0.0,0.23316671567186123,0.0,0.5801234930902676,0.41281975889444283,0.007056748015289621,0.0,0.00029403116730373417,0.03381358423992943,0.19788297559541312,0.7680094089973537,0.0
1c3f6510,2.5,131.14406779661016,1799402,668209.7470664928,272533.2222568136,115.45436766623207,37.46184234554057,204,105.78096479791395,61.85914182543319,0.8859191655801826,0.0,0.022816166883963495,0.0,0.09126466753585398,0.0,0.7203389830508474,0.2646675358539765,0.01499348109517601,0.0,0.0,0.022816166883963495,0.18578878748370273,0.7913950456323338,0.0
1c4fcca3,4.0,992.6023809523809,1808879,907283.7222943723,587444.7754000061,75.28896103896103,53.57652552021396,366,248.43961038961038,114.27877529373812,0.6149350649350649,0.0,0.1816017316017316,0.00021645021645021645,0.20324675324675326,0.0,0.48484848484848486,0.5032467532467533,0.011904761904761904,0.0,0.0004329004329004329,0.1816017316017316,0.17792207792207793,0.6400432900432901,0.0
1c540433,3.0,122.04101995565411,1117476,570873.1674057649,299885.1066110265,77.51385809312639,64.6918145300646,220,98.89412416851441,71.48317302243667,0.7145232815964523,0.0,0.24113082039911307,0.0,0.04434589800443459,0.0,0.5460088691796009,0.4379157427937916,0.01607538802660754,0.0,0.0,0.24113082039911307,0.18237250554323725,0.5764966740576497,0.0
1c81cb79,4.5,1561.323967125722,1797206,1120166.983007552,575372.5760655222,69.58862727676588,71.42900901940232,462,335.3053087516659,156.24937905685482,0.36861394935584185,0.0,0.5580852954242559,0.0,0.07330075521990227,0.0,0.29642381163927145,0.6954686805864061,0.008107507774322523,0.0,0.0,0.5580852954242559,0.0858507330075522,0.3560639715681919,0.0
1cc9ea58,5.0,980.796768320437,1733532,770739.3429676832,375374.6095825481,65.76741010468821,45.10544161681586,419,202.60764679107874,124.94645115978659,0.7812926718252162,0.0,0.012061902594446974,0.0,0.20664542558033683,0.0,0.6228948566226673,0.3684569868001821,0.00864815657715066,0.0,0.0,0.012061902594446974,0.19799726900318615,0.7899408284023669,0.0
1cd167a4,3.5,255.77109440267336,1417689,495114.2188805347,250208.73435618042,89.82790309106099,36.13200189929903,367,179.34837092731829,109.36275062304783,0.8918128654970761,0.0,0.06474519632414369,0.0,0.04344193817878028,0.0,0.7030075187969925,0.2769423558897243,0.020050125313283207,0.0,0.0,0.06474519632414369,0.19757727652464493,0.7376775271512114,0.0
1cd86e70,3.5,473.21300358994813,1736977,436304.529716793,267218.38261967624,126.82289589150379,119.86542960918042,256,124.06262465097727,74.87579811146668,0.8113282808137215,0.0,0.028320702034303948,0.0,0.16035101715197447,0.0,0.6637415237335461,0.32508974870362983,0.011168727562824093,0.0,0.0015955325089748703,0.028320702034303948,0.1767052253689669,0.7933785400877543,0.0
1d14ba28,3.5,336.79862136878387,1864464,572471.9202363368,291894.22038936947,123.03938946331856,58.93253573284386,219,103.9945839487937,64.14179543317175,0.8168389955686853,0.0,0.03692762186115214,0.0,0.14623338257016247,0.0,0.6642048252092565,0.3165928114229444,0.019202363367799114,0.0,0.0,0.03692762186115214,0.1792220580994584,0.7838503200393895,0.0
1d199f1e,3.5,177.91826176927057,1726510,317690.7589239524,162599.6917678752,95.77961717537507,38.88572282210888,300,143.59855147439214,88.90580097595463,0.9068804966373513,0.0,0.023279875840662184,0.0,0.06983962752198655,0.0,0.7149508535954475,0.2617692705638903,0.023279875840662184,0.0,0.0005173305742369374,0.023279875840662184,0.20538023797206414,0.7708225556130367,0.0
1d5c3490,3.0,76.36300268096515,1785092,1048663.2187667561,450562.8426324865,75.35764075067024,42.847496644260126,217,115.85522788203754,60.47845230228615,0.6798927613941019,0.0,0.2831099195710456,0.0,0.036997319034852545,0.0,0.5420911528150134,0.44396782841823057,0.013941018766756031,0.0,0.0,0.2831099195710456,0.142627345844504,0.5742627345844504,0.0
1d716bff,2.5,94.62889879057924,1368694,648943.2444302991,251875.17227446055,118.24570337364736,42.91362349937038,244,115.34945894334818,72.43981533140787,0.9267982176957352,0.0,0.020369191597708464,0.0,0.05283259070655633,0.0,0.7339274347549332,0.25143220878421385,0.01464035646085296,0.0,0.0,0.020369191597708464,0.2068746021642266,0.772756206238065,0.0
1d8cf496,4.0,240.79414893617022,1778924,191700.33031914892,130512.42905435825,94.83936170212766,82.65501020309208,240,128.52074468085107,69.61332871920803,0.8457446808510638,0.0,0.04946808510638298,0.0,0.10372340425531915,0.0010638297872340426,0.6696808510638298,0.3074468085106383,0.022872340425531913,0.0,0.0005319148936170213,0.04946808510638298,0.20372340425531915,0.7452127659574468,0.0010638297872340426
1db1735e,4.5,1074.759394942094,1803457,872558.9298038288,497075.25772116386,116.18742614039235,120.21965551588109,379,178.30111084849918,113.56447058764998,0.8388087922476956,0.0,0.035452611675726775,0.0002363507445048452,0.12242968565350981,0.0030725596785629874,0.7017253604348853,0.28740250531789174,0.010872134247222878,0.0,0.0018908059560387616,0.035452611675726775,0.15859134956275112,0.8009926731269204,0.003072559678562988
1dc5440c,4.5,131.7358597285068,1859696,959693.2386877828,432884.59846756153,15.44287330316742,38.58287833221107,224,113.70757918552036,65.00147496667428,0.8580316742081447,0.0,0.07861990950226244,0.0,0.06165158371040724,0.0016968325791855204,0.6894796380090498,0.2895927601809955,0.02092760180995475,0.0,0.0,0.07861990950226244,0.18212669683257918,0.7375565610859729,0.0016968325791855204
1df0730e,6.0,935.0948844884489,1804232,939674.769939494,508488.66628026485,115.86936193619361,74.90411042807102,896,441.2633388338834,255.1676736985845,0.8781628162816282,0.0,0.019389438943894388,0.0,0.1018976897689769,0.00055005500550055,0.7092959295929593,0.2706270627062706,0.020077007700770078,0.0,0.00041254125412541255,0.019389438943894388,0.18976897689768976,0.7898789878987899,0.00055005500550055
1e12f119,3.0,465.4340581756566,1738497,898248.0779440836,486515.2367510186,99.66280711663372,73.25091039270986,461,226.10674950578934,137.0755509944062,0.8429822084157018,0.0,0.02315730019768427,0.0,0.13386049138661396,0.0,0.6820107314317989,0.3052809940694719,0.012708274498729173,0.0,0.0,0.02315730019768427,0.18045749788195425,0.7963852019203614,0.0
1e2a01f5,4.5,461.65628917676554,1798326,930509.3911408274,532659.7454922474,84.8395319682407,60.72216178788991,572,272.36857501044716,168.3264193622467,0.7273297116590054,0.0,0.18721270371918095,0.0,0.08503969912244046,0.0004178854993731718,0.565608023401588,0.41182615963226077,0.022565816966151276,0.0,0.0004178854993731718,0.18721270371918095,0.18386961972419558,0.6280819055578771,0.0004178854993731718
1e7fc25a,3.5,375.9582712369598,1607043,793597.9920516642,406354.4963297186,139.3999006458023,78.6685900321354,245,116.93790362642822,68.19116809776337,0.8181818181818182,0.0,0.0273224043715847,0.0,0.15350223546944858,0.0009935419771485345,0.6383507203179334,0.3482364629905613,0.013412816691505217,0.0,0.0,0.0273224043715847,0.223050173869846,0.7486338797814208,0.0009935419771485345
1e882f60,2.5,376.89787028073573,1838016,758093.9085188771,396231.25959371915,79.405614714424,89.97735549096419,234,112.2676669893514,72.96506504336193,0.8039690222652468,0.0,0.05421103581800581,0.0,0.14133591481122942,0.000484027105517909,0.6360116166505324,0.3480154888673766,0.015972894482090997,0.0,0.002904162633107454,0.05421103581800581,0.20087124878993223,0.7415295256534365,0.000484027105517909
1e8e8e18,3.0,94.48694029850746,1812948,532311.3855721393,267056.26075717824,80.42972636815921,32.74108854830108,218,115.31778606965175,65.7687232685292,0.8501243781094527,0.0,0.07835820895522388,0.0,0.07151741293532338,0.0,0.6791044776119403,0.3003731343283582,0.020522388059701493,0.0,0.0,0.07835820895522388,0.1859452736318408,0.7356965174129353,0.0
1ebb9b74,0.5,76.9243397573162,1838930,355169.9164882227,209265.70519746165,98.0378301213419,30.861013257640504,220,110.2876516773733,64.1613428140007,0.9200571020699501,0.0,0.013561741613133477,0.0,0.06638115631691649,0.0,0.7323340471092077,0.25910064239828695,0.008565310492505354,0.0,0.0,0.013561741613133477,0.2027123483226267,0.7837259100642399,0.0
1f66e7f7,4.0,230.21846153846153,1499478,851538.0529230769,447882.9527166138,18.77230769230769,58.048262968405076,215,124.71753846153847,67.96265160837626,0.9292307692307692,0.0,0.03076923076923077,0.0,0.04,0.0,0.7796923076923077,0.21046153846153845,0.009230769230769232,0.0006153846153846154,0.0006153846153846154,0.03076923076923077,0.15569230769230769,0.812923076923077,0.0
1fb7a3e6,3.5,506.2431476569408,1803039,734489.8576480991,478162.08061482396,71.86295313881521,36.92796114106265,483,230.19274977895668,139.3358339732552,0.865016209843796,0.0,0.04804008252284114,0.0,0.0869437076333628,0.0,0.6816976127320955,0.29944002357795463,0.018862363689949896,0.0,0.0,0.04804008252284114,0.2045387562628942,0.7474211612142647,0.0
1fbb8840,4.0,575.3615420780442,1814304,1086212.3556652563,459296.27192441607,98.6509167842031,76.16483265411514,507,258.06276445698165,154.6289265436055,0.8460272684532205,0.0,0.027973671838269865,0.0,0.12435354960037612,0.0016455101081335214,0.6760695815702867,0.3067700987306065,0.017160319699106724,0.0,0.0007052186177715092,0.027973671838269865,0.2014574518100611,0.768218147625764,0.0016455101081335214
1fbedb17,2.5,397.1570467422096,1800247,939528.0771954674,499915.758828626,102.09968130311614,59.680841840955274,847,440.99079320113316,248.99216137589946,0.8912889518413598,0.0,0.04320113314447592,0.0,0.06550991501416431,0.0,0.7096317280453258,0.2769121813031161,0.013456090651558074,0.0,0.0,0.04320113314447592,0.19157223796033995,0.7652266288951841,0.0
1fbf2800,4.5,436.68075672480046,1680852,542538.3839787171,319586.84631479136,100.69731007981082,45.3989348953029,449,221.9048182086905,129.7191791905532,0.8474726574046704,0.0,0.032219923145137455,0.002069169376293231,0.1182382500738989,0.0,0.667750517292344,0.31185338456990835,0.02039609813774756,0.0,0.0,0.032219923145137455,0.2057345551285841,0.7620455217262785,0.0
203a6602,5.0,812.5602202339986,1827420,1017902.4927735719,399952.13511254755,116.22459279651297,48.73222749114578,497,256.6214728148658,157.9821846966882,0.7536132140399174,0.0,0.10988758889653591,0.0,0.13649919706354668,0.0,0.5875200734113328,0.39871530167469604,0.013764624913971095,0.0,0.0,0.10988758889653591,0.19499885294792382,0.6951135581555402,0.0
20678203,3.5,359.6012320328542,1728989,704027.6041067762,355285.76152000256,140.23367556468173,115.33412936465909,322,172.81437371663245,96.73611934492794,0.8887063655030801,0.0,0.025872689938398356,0.0,0.08336755646817248,0.002053388090349076,0.7195071868583163,0.2657084188911704,0.014784394250513347,0.0,0.0008213552361396304,0.025872689938398356,0.1917864476386037,0.7794661190965092,0.002053388090349076
2081c45e,3.5,729.6557048325647,1520539,713697.5536394626,403284.7025327606,87.54120713856025,48.353567037326876,617,314.1042711048727,176.20197256041382,0.833366753559254,0.0,0.01684379386404652,0.0,0.14978945257669943,0.0,0.6731501904952878,0.3152195708842992,0.011630238620413074,0.0,0.00020052135552436334,0.01684379386404652,0.18528173250451174,0.7976739522759174,0.0
2083b2d1,2.0,568.6637998436279,1803525,832739.1925983841,498227.7786276897,116.74354964816263,47.00020425946173,450,251.4003127443315,142.48930142926517,0.8084440969507428,0.0,0.005994266353922335,0.0,0.1855616366953349,0.0,0.6658848058378942,0.32812092780818347,0.005994266353922335,0.0,0.0,0.005994266353922335,0.16158457127964557,0.8324211623664322,0.0
20ae730b,4.0,749.6533912623703,1804473,864986.3910209993,503421.2615866636,118.88848660391021,88.05194200459216,434,228.71880279990344,122.31577600496296,0.7854211923726768,0.0002413709872073377,0.10909968621771662,0.0002413709872073377,0.10161718561428916,0.0033791938209027277,0.6403572290610668,0.35047067342505434,0.009172097513878832,0.0,0.0024137098720733766,0.10909968621771662,0.16727009413468502,0.7178373159546223,0.0033791938209027273
20d1a4a0,5.5,936.3384513785702,1798087,793697.3716361235,452686.7857264073,149.04936437180123,4315.43211921298,661,361.19663199603764,210.72802847122762,0.7822354300808981,0.0,0.134885256727753,0.0,0.08139342909030874,0.0014858841010401188,0.6385999669803533,0.34736668317649,0.014033349843156679,0.0,0.0006603929337956084,0.134885256727753,0.16064058114578175,0.7023278850916295,0.0014858841010401188
20f66977,2.5,106.67734724292102,1834837,970204.6430700447,517798.5859548848,66.06333830104322,31.15702714039005,171,73.2451564828614,54.19737964941565,0.849478390461997,0.0,0.09090909090909091,0.0,0.05961251862891207,0.0,0.6371087928464978,0.3450074515648286,0.01788375558867362,0.0,0.0,0.09090909090909091,0.22354694485842028,0.6855439642324889,0.0
20ffdd91,3.0,2450.3690935711434,1756508,1339711.6943963796,378983.7463212382,77.42060428590443,133.80167723138976,207,189.5057899640623,46.13704292990995,0.578863303607081,0.0,0.0035937707972847066,0.0,0.4175429255956342,0.0,0.5407959536802875,0.4562757886330361,0.0029282576866764276,0.0,0.0,0.0035937707972847066,0.0424597364568082,0.9539464927459071,0.0
210aa189,3.0,184.05403011514613,1799716,845701.445527015,522611.2302585003,82.82196634189549,47.011421374865684,309,177.74844995571303,98.27527982425025,0.8866253321523472,0.0,0.03720106288751107,0.0,0.07617360496014172,0.0,0.6523472099202834,0.34278122232063774,0.00487156775907883,0.0,0.0,0.03720106288751107,0.27679362267493357,0.6860053144375554,0.0
